"","business_id","name","neighborhood","address","postal_code","latitude","longitude","stars","review_count","open_2017","categories","open_2019","august_2017_median"
"7572","RAB3yrNwTiFYe4zpKs9tgA","""Terrible's Lube""","Westside","""109 South Rainbow Blvd""","89139",36.1735528831,-115.24369061,2.5,3,1,"Oil Change Stations;Automotive;Car Wash;Gas Stations",1,1450
"2837","cS5eXA7BW7I2IxLw-sx9YQ","""Pep Boys""","Eastside","""4670 E Tropicana Ave""","89121",36.1007642,-115.071496,3.5,51,1,"Tires;Auto Parts & Supplies;Automotive;Auto Repair",1,1100
"8480.1","tV2MAibgY1TyLANNg1jZoA","""Siegel Suites MLK""","Downtown","""100 S Martin Luther King Blvd""","89106",36.1738270469,-115.160794258,3,6,1,"Real Estate;Hotels & Travel;Hotels;Apartments;Event Planning & Services;Home Services",1,1100
"8296","tEaW0zgsYihSTjysrpXaWg","""Nielsen's Frozen Custard""","Southeast","""9480 S Eastern Ave, Ste 100""","89123",36.0173949524,-115.117697865,4.5,413,1,"Food;Ice Cream & Frozen Yogurt",1,1395
"9541","x_j0pXOevL_v8egsEDcBBw","""Foot Locker Stores""","Westside","""4300 Meadows Ln, Ste 115""","89107",36.1725319,-115.197258,4,4,1,"Shoe Stores;Fashion;Shopping",1,1100
"3833","FRfB3ZCY2szqp9ETT0tfjg","""Gold Rush Jewelry Design""","Westside","""8125 W Sahara Ave""","89117",36.1427696,-115.2692867,4,12,1,"Jewelry;Home & Garden;Home Decor;Watches;Shopping",0,1400
"7905","s7GYLq9g_hOlcBdW1LETnQ","""Visionworks""","Westside","""4300 Meadows Ln, Space 104""","89107",36.172259,-115.1963237,3,15,1,"Optometrists;Health & Medical;Shopping;Eyewear & Opticians",1,1100
"8179","T_33Uxd_2yQ8X7FTgNMmtQ","""Great Clips""","Anthem","""9975 S Eastern Ave""","89183",36.0072952,-115.1151882,3,22,1,"Beauty & Spas;Hair Salons",1,1300
"5970","mbZe40oM-Ha-Q_qWh49-Mg","""Little Caesars Pizza""","Spring Valley","""4825 S Rainbow Blvd, Ste 202""","89103",36.1008769,-115.2445968,2,58,1,"Pizza;Restaurants",1,1225
"3017","dbyZ6lyyohU9QyRS0Uqxtw","""Gorilla Rose""","Sunrise","""5153 Silverheart""","89142",36.1542683,-115.0620535,3.5,3,1,"Movers;Home Services",1,1095
"9304","wDh8GXqontrZtWEIdwmbtQ","""Fany's Tailor & Dry Cleaning""","South Summerlin","""3370 S Hualapai Way, Ste 130""","89117",36.1284289,-115.314551,3,11,1,"Local Services;Dry Cleaning;Dry Cleaning & Laundry;Laundry Services;Sewing & Alterations",1,1400
"4173","GSo297B99shYRAY5KosuIA","""Route 91 Harvest Country Music Festival""","Southeast","""3901 Las Vegas Blvd""","89119",36.0820613,-115.172781,4,11,1,"Arts & Entertainment;Festivals;Nightlife;Music Venues",1,855
"8698","UJAYY0iToSbS3DAlYjj-2g","""Serenity Nails and Spa""","Spring Valley","""6125 S Fort Apache Rd, Ste 206""","89148",36.0763944268,-115.298641968,4,57,1,"Beauty & Spas;Hair Removal;Skin Care;Nail Salons;Day Spas;Waxing",1,1475
"7678","Rlg52ndNmG7HuS-SgqADZQ","""Brian E Lee, MD""","Eastside","""4409 S Pecos""","89121",36.1092326,-115.1012053,3,6,1,"Internal Medicine;Doctors;Health & Medical",1,1100
"2294","B5tn4zZG8uvcIiZsErWUyQ","""All Ways Hair by Toni""","Northwest","""5855 W Craig Rd""","89130",36.237631,-115.224491,5,7,1,"Beauty & Spas;Nail Salons;Hair Removal;Nail Technicians;Waxing;Hair Extensions;Makeup Artists;Blow Dry/Out Services;Men's Hair Salons;Weight Loss Centers;Cosmetics & Beauty Supply;Hair Salons;Day Spas;Hair Stylists;Health & Medical;Shopping",1,1330
"6735","ON9iLGxFDeQln4iAlO7gkA","""Rhodes Ranch Fit Body Boot Camp""","Spring Valley","""6565 S Fort Apache Rd, Ste 170""","89148",36.0690687975,-115.298760867,4,7,1,"Weight Loss Centers;Fitness & Instruction;Boot Camps;Active Life;Health & Medical",1,1475
"5527","KUOa1acSFn6DkO9jp-sn6A","""Famous Dave's Bar-B-Que""","Southwest","""4390 Blue Diamond Rd""","89139",36.0372728,-115.1984441,3.5,278,1,"Restaurants;Barbeque",1,1450
"8650","ue5cbpqkDRGt6QfNs1YNiw","""Phir Cheveux""","Southwest","""5519 Vision Quest Ct""","89139",36.054514,-115.216649,5,3,1,"Hair Salons;Hair Removal;Hair Extensions;Beauty & Spas;Waxing",1,1450
"8042","So132GP_uy3XbGs0KNyzyw","""Casa Di Amore""","Eastside","""2850 E Tropicana Ave""","89121",36.1003398063,-115.111688145,4.5,676,1,"Restaurants;Pizza;Seafood;American (New);Salad;Italian",1,1100
"9485","WUZRAEP8XfZeV1nJFiDZZg","""Cohen Medical Centers""","Chinatown","""3650 S Decatur Blvd, Unit 23""","89103",36.1235575,-115.2075378,5,5,1,"Medical Cannabis Referrals;Health & Medical;Medical Centers;Cannabis Clinics",1,1225
"7867","S0o69Agf-IwsP1BonOOnwg","""Salon 89""","Spring Valley","""8680 W Warm Springs Rd""","89148",36.0561222,-115.2812612,4.5,7,1,"Hair Extensions;Hair Stylists;Hair Salons;Beauty & Spas",1,1475
"371","0HrmyPHRtPwr3NHGQCP0HA","""Kainan Asian Market & Gift Shop""","Southeast","""9620 Las Vegas Blvd S, Ste N2""","89123",36.0149693,-115.1715428,4,21,1,"Ethnic Food;International Grocery;Specialty Food;Food",1,1395
"5299","k7WrLT80uGJyfIeXCSs8og","""Jamba Juice""","Southeast","""Mccarran Int'l Airport""","89119",36.0817827,-115.1375795,3,69,1,"Juice Bars & Smoothies;Food",1,855
"5576","kYVcR6FFiSsAcXpTxU4jKw","""A Flying Camera Flipbooks & Photobooths""","Chinatown","""3651 Lindell Rd, Ste D""","89103",36.1233842,-115.2168569,2.5,3,1,"Party Equipment Rentals;Photographers;Photo Booth Rentals;Event Photography;Event Planning & Services",1,1225
"3178","DqcD3YflYhArFsC4KVUnOw","""Nothing Bundt Cakes""","Southeast","""9711 S Eastern Ave, Ste H10""","89183",36.0125832,-115.1197722,4.5,242,1,"Bakeries;Desserts;Food;Restaurants;Cupcakes",1,1300
"7123","PsS88y-a7TKHotnMv-9yyQ","""Burlington Coat Factory""","Westside","""10000 W Sahara Ave, Ste 130""","89117",36.1460980872,-115.313122997,4,5,1,"Department Stores;Fashion;Shopping",1,1400
"3660","f9eTNtFBznDCXA3-3xpBIg","""Ben's Pool Service""","Spring Valley","""10170 W Tropicana Ave, Ste 156-325""","89147",36.1016026,-115.3142208,5,12,1,"Home Services;Pool & Hot Tub Service;Pool Cleaners;Home & Garden;Swimming Pools;Painters;Hot Tub & Pool;Shopping;Active Life",1,1300
"8904","v6knZyS5gql50OxV5JB35g","""Esplanade Apartment Homes""","Spring Valley","""8777 W Maule Ave""","89148",36.0607197,-115.2809242,3,15,1,"Real Estate;Home Services;Apartments",1,1475
"3210","DuExuuzEPxXw9aFrkD6Vwg","""Urban Palm""","Spring Valley","""7975 W Badura Ave, Ste 1000""","89118",36.0616679,-115.2506243,5,7,1,"Professional Services;Couriers & Delivery Services;Personal Assistants;Local Services",1,1100
"5818","Lu4bAUg2uv4TWcl6cHLcPQ","""Mrs Fields Cookies""","Westside","""4300 Meadows Ln, Ste 133A""","89107",36.1725319,-115.197258,2.5,9,1,"Farmers Market;Food;Desserts",1,1100
"645","2B46bRpDh49eDyjXGhL_ZQ","""La Maison de Maggie""","Spring Valley","""3455 S Durango Dr, Ste 112""","89117",36.1272273,-115.2799398,4.5,293,1,"Creperies;French;Gluten-Free;Restaurants;Cafes",1,1400
"8132","sVlF9rWUe2JcjE1df8kQpA","""MML Physical Therapy""","Downtown","""600 S Tonopah Dr, Fl 3, Ste 350""","89106",36.1640831449,-115.170182781,4.5,11,1,"Sports Medicine;Doctors;Pain Management;Health & Medical;Physical Therapy",1,1100
"2904","Cy6k-OK7cQkxx_Q45EM73Q","""Allure Nails""","Westside","""8550 W Charleston Blvd, Ste 103""","89117",36.159901,-115.278969,3.5,35,1,"Nail Salons;Beauty & Spas",1,1400
"9788","xrVzFXD50Rp-KxhKemIV1Q","""Eric Auger - America's Choice Realty""","Spring Valley","""8867 W Flamingo Rd, Ste 200""","89147",36.113815,-115.2850702,5,3,1,"Real Estate;Home Services;Real Estate Agents",1,1300
"860","3rptIkeGoVRdPF4v6omLOg","""Sunless Boutique""","The Lakes","""9921 Mahogany Grove Ln""","89117",36.1374173,-115.3129313,5,20,1,"Hair Removal;Beauty & Spas;Skin Care;Tanning;Spray Tanning;Hair Salons",1,1400
"5769","lpKlQe-9on7cGriyHvAhLA","""University Auto Spa""","University","""1196 E Tropicana Ave""","89119",36.1013771,-115.137406,3.5,19,1,"Auto Detailing;Automotive;Car Wash",1,855
"4943","J0H6AW37Ipn__CAYq4wZxg","""Greater Las Vegas Property Management""","Westside","""7380 W Sahara Ave, Ste 140""","89117",36.1439626,-115.2537009,1.5,8,1,"Real Estate Services;Real Estate;Property Management;Home Services",1,1400
"7763","Rs1P2TXhuieeVQCsmInh8A","""El Pollo Loco""","Centennial","""7096 N Durango Dr""","89149",36.2896365889,-115.287442821,2.5,67,1,"Mexican;Fast Food;Restaurants",1,1350
"2291","b4qFFDxHdzsNmpM5QmQffg","""Sin City Training""","Spring Valley","""9615 W Flamingo Rd""","89147",36.112417,-115.3013023,5,10,1,"Nutritionists;Health & Medical;Active Life;Fitness & Instruction;Weight Loss Centers;Trainers",1,1300
"6006","MeCM-RMJRfRQPv4EN4aLzw","""Velvet's Touch""","Northwest","""5803 W Craig Rd, Ste 101""","89130",36.2377124,-115.2237164,5,4,1,"Beauty & Spas;Skin Care;Hair Removal;Nail Salons;Eyelash Service;Waxing",1,1330
"8408","tOyPYB41hHvZpREP-W_SkA","""John J Dudek, MD""","Downtown","""2020 Goldring Ave, Ste 506""","89106",36.1619317,-115.1688711,3.5,6,1,"Health & Medical;Doctors;Urologists",0,1100
"8449","tS7n8itDh8A2VPbBlcjUQw","""Iceberg Diamonds Meadows Mall""","Westside","""4300 Meadows Ln, Ste 1420, Meadows Mall""","89107",36.172259,-115.1963237,3,3,1,"Shopping;Jewelry;Local Services;Jewelry Repair;Watch Repair",0,1100
"8436","tqzoR8gE0-_Ov5oXtTN-4g","""Tara Erson, DMD""","Southwest","""10420 S Decatur Blvd, Ste 110, Las Vegas Dentist for Kids""","89141",36.0000680691,-115.206632693,5,9,1,"General Dentistry;Health & Medical;Dentists;Pediatric Dentists",1,1495
"440","0T9Bp_vXjCnPria4SWv8mA","""Sassy Nails""","Centennial","""6454 Sky Pointe Dr""","89131",36.2812248,-115.2615184,3.5,49,1,"Beauty & Spas;Nail Salons",1,1450
"1073","51A_94K5G-Mxcj-iixSjZg","""Western Elite""","Sunrise","""2745 N Nellis Blvd""","89115",36.2094592,-115.062768,4,5,1,"Junk Removal & Hauling;Recycling Center;Dumpster Rental;Local Services",1,1025
"4188","gtPwR6jM7J3UFFNkKwiYoQ","""Style 5 Hair Salon""","Spring Valley","""3585 S Durango Dr, Ste 101B""","89147",36.1248288,-115.279928,4,24,1,"Hair Salons;Hair Stylists;Hair Removal;Beauty & Spas",1,1300
"1462","7gjYJ6leqm2IMJXNpKvIlw","""Capriotti's Sandwich Shop""","Southeast","""7291 S Eastern Ave""","89119",36.0574572,-115.120315,3,74,1,"Restaurants;Sandwiches",1,855
"2830","CRjxwlbgZ_DgkUgc6TOL2g","""Golden State Tint""","Summerlin","""11822 Tres Bispos Ave""","89138",36.1741390406,-115.356241441,5,7,1,"Boating;Auto Glass Services;Shades & Blinds;Contractors;Home Services;Home Window Tinting;Windows Installation;Active Life;Auto Detailing;Security Systems;Automotive;Car Window Tinting",1,1890
"6135","MRdYJUpkreQcFb3_bpRFnw","""Spirit Halloween Store""","Centennial","""6650 N Durango Dr""","89149",36.282026,-115.287974,4,6,1,"Arts & Crafts;Costumes;Shopping",1,1350
"1513","7sb2FYLS2sejZKxRYF9mtg","""Sakana""","Eastside","""3949 S Maryland Pkwy""","89119",36.1171507743,-115.138436948,4,1116,1,"Sushi Bars;Japanese;Buffets;Restaurants",1,855
"68","_Jp4GPY9iZvofdjVlHEiYw","""Cool Cuts 4 Kids""","Southeast","""9711 S Eastern Ave Ste H-11, Silverado Ranch Plaza""","89123",36.01249854,-115.1196874,3.5,71,1,"Barbers;Hair Salons;Beauty & Spas;Hair Stylists",1,1395
"1644","8HzLwYCLlp4aYwG73elHcA","""Hottie's World""","Spring Valley","""7285 Arroyo Crossing Pwky, Ste 125""","89113",36.0622586845,-115.250819522,2,18,1,"Shopping;Jewelry;Fashion;Women's Clothing;Shoe Stores",1,1250
"8869","V_V02_im07PgRHHXzw3F7w","""Ross Dress for Less""","Spring Valley","""7225 Arroyo Crossing Pkwy, Arroyo Market Square-Two Phases""","89113",36.0620738178,-115.249126722,2.5,34,1,"Shopping;Fashion;Women's Clothing;Men's Clothing;Home & Garden;Discount Store;Department Stores;Home Decor;Accessories",1,1250
"3526","EsVVTcYO9DhSK2oxakctjw","""Amano""","Northwest","""5601 N Tenaya Way""","89130",36.2636158,-115.2513918,4.5,6,1,"Restaurants;Pizza",1,1330
"3504","EreR7S8ZgCtc-s2IysYtqw","""Polo Ralph Lauren""","Downtown","""875 S Grand Central Pkwy""","89106",36.1634205,-115.1588431,2.5,9,1,"Accessories;Shopping;Department Stores;Fashion;Women's Clothing",1,1100
"626","23OiTugDZFlzEbUtLbv_-w","""Cvs Pharmacy""","Eastside","""4595 E Flamingo Rd""","89121",36.1142799,-115.0742843,3.5,5,1,"Shopping;Drugstores",1,1100
"6344","NFMX4hlT0dCHu8R7kYBuLQ","""Sephora""","Westside","""4400 Meadows Ln""","89107",36.172106033,-115.198235364,2.5,18,1,"Shopping;Beauty & Spas;Cosmetics & Beauty Supply",1,1100
"6161","mtuGi4pDxdFanRj0iIVztA","""Royal Cleaners""","Spring Valley","""8645 W Flamingo Rd, Ste 101""","89147",36.1144804,-115.2799874,1.5,11,1,"Laundry Services;Local Services;Dry Cleaning & Laundry",1,1300
"10336","zddGDFQB64_AtOtKsCMMww","""No Limit""","Spring Valley","""7465 W Sunset Rd, Ste 700""","89113",36.069741,-115.253656,5,9,1,"Dance Studios;Day Camps;Active Life;Preschools;Gymnastics;Education;Fitness & Instruction",1,1250
"4511","Hp8k_RpSIWSeJguyaQpfIw","""Gelatology""","Southwest","""7910 S Rainbow Blvd, Ste 110""","89139",36.0444530521,-115.242901829,5,506,1,"Ice Cream & Frozen Yogurt;Gelato;Food;Desserts",1,1450
"3411","eHKUx5DYSzuhZBBhtOgIqA","""Children's Dental Care and Orthodontics""","Northwest","""3600 N Buffalo Dr""","89129",36.2259568,-115.2599035,5,7,1,"Pediatric Dentists;Health & Medical;Dentists",1,1300
"821","3i1bqDqxGgczbYnm2yJo4g","""Hair Exotic Studio""","Spring Valley","""5693 S Jones Blvd, Ste 112""","89118",36.0865254,-115.2262491,5,5,1,"Beauty & Spas;Shopping;Wigs;Cosmetics & Beauty Supply;Hair Salons;Hair Extensions",1,1100
"5620","l6VaMLg9DmqCirZA09BqJQ","""Classic Wedding Wear""","Southeast","""2301 E Sunset Rd, Ste 11""","89119",36.0715597,-115.1201948,3,5,1,"Bridal;Uniforms;Fashion;Formal Wear;Shopping",1,855
"1423","73ykvZ1zPMwimz_ETYi2yg","""Eye Candy Aesthetics""","Spring Valley","""6345 S Rainbow Blvd, Ste 104""","89118",36.0728681139,-115.243495479,5,8,1,"Nurse Practitioner;Health & Medical;Beauty & Spas;Personal Care Services;Medical Spas;Skin Care",1,1100
"9852","XyDfz5M65bu1iOPAL2eCaA","""Blo Blow Dry Bar""","Eastside","""3900 Paradise Rd, Ste S""","89169",36.1179742,-115.1543111,4.5,6,1,"Beauty & Spas;Blow Dry/Out Services;Hair Salons;Makeup Artists;Hair Stylists",1,1375
"3960","G7vqAwER6-skAbsDp6jLgg","""24 Hour Laundromat Twain""","Eastside","""525 E Twain Ave""","89169",36.1210904,-115.1515464,4.5,82,1,"Financial Services;Laundry Services;Local Services;Laundromat;Banks & Credit Unions;Dry Cleaning & Laundry;Sewing & Alterations",1,1375
"1933","A1lACxwAfaUlFSKd16a4nA","""Desert Pines Equine Center""","Northwest","""5000 N Jones Blvd""","89130",36.2483031,-115.2254577,5,5,1,"Veterinarians;Pets",1,1330
"6972","PeiGE4HnVO9iAbId_BkJeA","""Ivy Garcia, LMT""","The Lakes","""9061 W Sahara Ave, Ste 104, Vegas Massage Studio""","89117",36.1431576,-115.2944221,5,6,1,"Massage Therapy;Beauty & Spas;Health & Medical;Massage",1,1400
"5478","kpLt4l5J5kbMD4oxQLC2aA","""King & I""","The Lakes","""2904 Lake E Dr""","89117",36.138984,-115.284115,4,229,1,"Thai;Restaurants",1,1400
"3634","f4d8cyTwhx-HnsrC1Ws4LQ","""Sweet Virginia Wax""","Spring Valley","""9111 W Russell Rd, Ste A""","89148",36.0838082,-115.2911023,5,87,1,"Hair Salons;Beauty & Spas;Hair Removal;Hair Extensions;Waxing",1,1475
"505","1AdIZu9j2lTl8tUy2neDDQ","""St Thomas Aquinas Catholic Newman Community""","University","""4765 Brussels Rd""","89119",36.10343,-115.139551,4.5,3,1,"Churches;Community Centers;Religious Organizations;Public Services & Government",1,855
"9817","xuyxzzxXta5yGAAn5b8CjQ","""Target Pharmacy""","Chinatown","""3550 S Rainbow Blvd""","89103",36.1246096,-115.2409773,3.5,6,1,"Shopping;Drugstores",1,1225
"9288","WcC8M3V5fk_mjcOevtqSaw","""Regal Nails""","Spring Valley","""7200 Arroyo Crossing Pkwy""","89113",36.0649678,-115.2488196,1.5,20,1,"Beauty & Spas;Nail Salons",1,1250
"7053","PM0A7ZgbxvtbRCj931PbyQ","""Shabu Grill""","Southeast","""1263 E Silverado Ranch, Ste 106""","89183",36.013144,-115.136143,3.5,271,1,"Asian Fusion;Food;Japanese;Hot Pot;Chinese;Do-It-Yourself Food;Restaurants",0,1300
"2639","c7ylj73zQnrivGV4xT68yA","""Clark County 215""","Spring Valley","""S Rainbow Blvd & Roy Horn Rd""","89044",36.0654762,-115.2425259,4,4,1,"Public Services & Government;Landmarks & Historical Buildings",1,1700
"1160","5MGMtW7UOK1ibrnLr5vOEQ","""Noble Title""","Spring Valley","""4670 S Fort Apache Rd, Ste 180""","89147",36.1043017,-115.2966347,5,5,1,"Real Estate;Home Services;Real Estate Services",1,1300
"9921","y9F_QhAmGbwcogMDzKvy-Q","""Calvary Chapel Las Vegas""","Spring Valley","""7175 W Oquendo Rd""","89113",36.0807422,-115.248331,4.5,24,1,"Churches;Religious Organizations",1,1250
"8879","V18iSIgNurCBmowYm34byw","""A Great Smile Dental""","Southeast","""8420 W Lake Mead Blvd, Ste 100""","89128",36.0190257,-115.166101,4.5,26,1,"Dentists;Health & Medical;Cosmetic Dentists;General Dentistry;Endodontists",1,1100
"769","3_YVlxb77GUf2x8y2934zQ","""King of Clubs""","Southwest","""7345 Durango Dr, Ste 8107-177""","89113",36.0547601,-115.2793683,5,9,1,"Dance Clubs;Arts & Entertainment;Nightlife;Casinos",1,1250
"3333","EA0FN6_8GZHkBQIbYurpIQ","""Spring Meadows Presbyterian Church""","Southwest","""8100 W Robindale Rd""","89113",36.050079,-115.268235,5,5,1,"Churches;Religious Organizations",1,1250
"7716","RO1KZAmdOs7lSXujfOU9cA","""SmartStyle""","Southeast","""2310 E Serene Ave""","89123",36.023045,-115.125314,3,10,1,"Hair Stylists;Hair Salons;Beauty & Spas",1,1395
"54","_gHUjQttUSBYyqfhzZPaNg","""Office Max""","Spring Valley","""6980 Arroyo Crossing Pkwy""","89113",36.0645150406,-115.24439791,3,23,1,"Shopping;Office Equipment",1,1250
"9890","y1KREXfdTIJyabuS5m0iLA","""Petco""","Centennial","""7731 West Tropical Pkwy""","89149",36.2699152,-115.2630634,3,26,1,"Pet Services;Pet Groomers;Pets;Pet Training;Pet Stores",1,1350
"6327","nEAoUNf1HrXAWidrwocozg","""Vanity Nightclub""","Eastside","""4455 Paradise Rd""","89169",36.1100828,-115.1538714,3.5,194,1,"Bars;Lounges;Dance Clubs;Nightlife",1,1375
"162","-4QqBR3QGhnjPBXV471EUg","""Xpand Realty & Property Management""","Spring Valley","""5920 S Rainbow Blvd""","89118",36.0810279,-115.2419005,5,27,1,"Property Management;Home Services;Real Estate Services;Real Estate",1,1100
"269","-Tk5PaJqMvXD0THnf_XI7w","""Chase Bank""","Westside","""9911 W Charleston Blvd, Ste 1""","89117",36.157846,-115.312882,4,8,1,"Financial Services;Banks & Credit Unions",1,1400
"3645","F6p_k-Q6W_kkAb-s_a0Omw","""Crazy Pita Rotisserie & Grill""","Southeast","""6587 S Las Vegas Blvd""","89119",36.0688462698,-115.178206233,4,160,1,"Mediterranean;Restaurants",1,855
"8778","urptNyjG4BdgDKeK59ow0Q","""Centennial Hills Hospital Cafeteria""","Centennial","""6900 N Durango Dr, Ste 1""","89149",36.2867883,-115.2860387,4.5,7,1,"American (New);Cafeteria;Restaurants",1,1350
"4633","I1AynUhPheBUy9kWNl_9xA","""Al Phillips The Cleaner""","Spring Valley","""7345 S. Durango, Suite 104""","89113",36.0563775,-115.2659777,2,19,1,"Dry Cleaning & Laundry;Local Services;Laundry Services",1,1250
"1782","9bL_qA2gV9qbQyiYKHSG4w","""Furniture Market""","Southeast","""6675 S Eastern Ave""","89119",36.0683801,-115.1188328,3.5,15,1,"Home & Garden;Home Decor;Shopping;Furniture Stores",1,855
"524","1dSyWh9XdBU58Cb5BRtHPg","""Rosemary A Nowins, MD""","University","""1621 E Flamingo Rd, Ste 17B""","89119",36.1140817,-115.1304398,5,3,1,"Doctors;Obstetricians & Gynecologists;Internal Medicine;Health & Medical",1,855
"5706","lI3vKbtp4EySOvx5k1Fwkg","""Mpowered Pilates""","Summerlin","""8431 W Lake Mead Blvd""","89128",36.1975657,-115.2798105,5,10,1,"Fitness & Instruction;Pilates;Active Life;Yoga",1,1100
"2902","CXzTEvEKc2V-1ovvwPoPVw","""Massage Envy - West Flamingo""","Spring Valley","""9484 W Flamingo Rd""","89147",36.115787,-115.298727,3.5,88,1,"Health & Medical;Skin Care;Massage;Beauty & Spas;Massage Therapy;Day Spas",1,1300
"569","1o_0qEJPoH5w1exM7ET8zQ","""Larry Conner - State Farm Insurance Agent""","Westside","""8220 W Charleston Blvd""","89117",36.159359,-115.272172,3.5,3,1,"Auto Insurance;Home & Rental Insurance;Financial Services;Banks & Credit Unions;Insurance",1,1400
"1900","9xAQPtjOf92wLjMHPWYEpA","""Cili""","Southeast","""5160 Las Vegas Blvd S""","89119",36.0831298389,-115.175365358,4,58,1,"Seafood;Restaurants;Venues & Event Spaces;Event Planning & Services;Wedding Planning;American (New)",1,855
"7385","QleWAHOsujz6qmvi4mxsyg","""A.C.E Fitness""","Spring Valley","""8665 W Flamingo Rd, Ste 114""","89147",36.1138503345,-115.281143984,5,31,1,"Life Coach;Professional Services;Trainers;Active Life;Boot Camps;Fitness & Instruction",1,1300
"5767","lPJunXu0XlUaA3pk087U_Q","""Dollar Tree""","Southeast","""9890 S Maryland Pkwy""","89183",36.0101631,-115.1352312,2.5,11,1,"Shopping;Discount Store",1,1300
"9742","xo1FxmxwWAXIVZ1MO222dg","""Rounders""","Southwest","""8030 Blue Diamond Rd""","89113",36.0206258,-115.2660871,3.5,150,1,"American (Traditional);Restaurants;Bars;Sports Bars;Nightlife;Pubs",1,1250
"3678","FBN3kp3wLUlXgk-FNSPs8A","""Sin City Barbershop""","Eastside","""3788 E Desert Inn Rd, Ste B""","89121",36.1306519066,-115.092003178,4.5,27,1,"Barbers;Beauty & Spas",1,1100
"1744","940H9wKesyyEk6Gd2Td3NA","""North Tower Park""","Summerlin","""45 Park Vista Dr""","89138",36.1777258548,-115.345702843,4,4,1,"Playgrounds;Parks;Active Life",1,1890
"3025","DD5CjA4mGyE33bzli7uZEA","""First Baptist Church of the Lakes""","Spring Valley","""9125 Spring Mountain Rd""","89117",36.1252306,-115.2908827,3.5,5,1,"Churches;Religious Organizations",1,1400
"4963","J576WXpxc5h73T842fyQrA","""Smog Checkers""","Southeast","""2275 E Sunset Rd""","89119",36.0711381,-115.1211617,5,16,1,"Smog Check Stations;Automotive",1,855
"7568","R9gugNoKQGEgdjHZgL0Lvw","""Paradise Nail Bar & Salon""","Southeast","""2381 E Windmill Ln, Ste 9""","89123",36.041095,-115.120455,3,83,1,"Nail Salons;Hair Stylists;Waxing;Hair Salons;Hair Removal;Eyelash Service;Beauty & Spas",1,1395
"7806","rVg24-Va38u-lxUaZRziSQ","""Insight Property""","Westside","""6130 Elton Ave, Ste 224""","89107",36.1724916,-115.2254508,3,4,1,"Property Management;Home Services;Real Estate",1,1100
"3336","eaIBdz8stP-gccVQTpfLqw","""Lee Cleaners""","Southwest","""7377 S Jones Blvd""","89139",36.0551404492,-115.22575736,2,19,1,"Sewing & Alterations;Dry Cleaning & Laundry;Local Services;Laundry Services",1,1450
"5458","KN7n_EdI-avGlczySzTdjw","""MYVEGAS Magazine""","Spring Valley","""5540 S Fort Apache Rd, Ste 110""","89148",36.088096,-115.29547,4,5,1,"Print Media;Mass Media",1,1475
"6064","mKNPKJDEXO1zIj-VlzwxZA","""Journeys Kidz""","Westside","""4300 Meadows Ln""","89107",36.1722572,-115.1963246,3,4,1,"Shoe Stores;Fashion;Shopping",1,1100
"1939","A2pZTpFXWC38z506XIhnBQ","""Wingstop""","Northwest","""4949 N Rancho Dr""","89130",36.2497194319,-115.244528251,3.5,51,1,"Restaurants;Chicken Wings;Fast Food",1,1330
"3958","G7MxIQw4nQKOxf_aP4hPWA","""CosmoProf""","Spring Valley","""4235 S Fort Apache Rd, Ste 210""","89147",36.112296,-115.298044,4,4,1,"Cosmetics & Beauty Supply;Shopping;Beauty & Spas",1,1300
"4495","HNZCdmMjh43gDa5cFAt0RA","""Vegas Air Duct Cleaners""","Spring Valley","""9999 Katie Ave""","89147",36.11992,-115.312051,1,3,1,"Heating & Air Conditioning/HVAC;Home Services",1,1300
"8762","uPs-BlHDIXbFdX9eMnZSTg","""Legacy Wealth Management Group of Las Vegas""","Southeast","""8235 S Eastern Ave, Ste 160""","89123",36.0394169345,-115.119991292,5,6,1,"Financial Advising;Financial Services;Insurance;Life Insurance;Investing",1,1395
"1662","8KcaofV-0A0hrhRBgBqv1Q","""AT&T""","Southwest","""7425 S Durango Dr, Ste 106""","89113",36.0531706996,-115.27960129,2.5,58,1,"Television Service Providers;Mobile Phones;Home Services;Shopping",1,1250
"9004","vGLl5xum2u2Qf8_AvzSenw","""McDonald's""","Centennial","""8480 Farm Rd""","89131",36.3019993,-115.2814329,2,52,1,"Burgers;Restaurants;Fast Food",1,1450
"9141","VU6OrkOmCC0OLMDNUjSTRw","""Hair By Anna Saleres""","Summerlin","""10300 W Charleston Blvd, Ste 17""","89135",36.1606428,-115.320685,4.5,11,1,"Beauty & Spas;Hair Stylists;Hair Salons",1,1872.5
"7165","pvTGE2uhAaMZ8rEPfuykMw","""Asylum Fight Team""","Northwest","""7931 W Washburn Rd""","89149",36.255137,-115.268723,5,6,1,"Martial Arts;Active Life;Fitness & Instruction",1,1350
"9557","x2CLU-qw2Hpwu2vSGLEorg","""Las Pupusas""","Eastside","""4760 S Eastern Ave""","89119",36.1020657,-115.1178357,4,104,1,"Latin American;Salvadoran;Restaurants;Mexican",1,855
"4261","gZBlMvphq6ZZWhQz3Drafg","""Never Settle Fitness""","Spring Valley","""9615 W Flamingo Rd""","89147",36.112417,-115.3013023,5,5,1,"Gyms;Active Life;Fitness & Instruction;Trainers",0,1300
