"","business_id","name","neighborhood","address","postal_code","latitude","longitude","stars","review_count","open_2017","categories","open_2019","august_2017_median"
"1490","7oc5srKvm_rEhNPhJ8ZPdQ","""The Dirty at 12:30""","Southeast","""9777 S Las Vegas Blvd""","89183",36.0113120552,-115.174706876,3.5,5,1,"Festivals;Sports Bars;Nightlife;Comedy Clubs;Arts & Entertainment;Bars",1,1300
"789","37Yr0CSGSuVdBnYfLLjkTQ","""Dollar Tree Stores""","Chinatown","""3665 S Rainbow Blvd, Ste 101""","89103",36.123421,-115.243045,2.5,21,1,"Discount Store;Shopping",1,1225
"7249","Q6qI_1C0q2E-GQCl47mFUQ","""Auntie Anne's""","Southeast","""7400 Las Vegas Blvd, Unit C-2""","89123",36.0549747,-115.1690569,4,4,1,"Food;Pretzels",1,1395
"95","_OV2UA9u-tSfFriKPV4w9g","""Image Dental and Orthodontics""","Westside","""7545 W Sahara Ave, Ste 200""","89117",36.1434764,-115.25612,4,63,1,"Orthodontists;Health & Medical;Cosmetic Dentists;Dentists;General Dentistry",1,1400
"5533","KV4Zrz-dwYl1PX_p_zw3ZQ","""Clark County Health District""","Eastside","""3900 Cambridge St""","89119",36.1189064,-115.1388795,2,5,1,"Health & Medical",1,855
"6654","oGCpk9UcoWeW1V7rJ8-2xQ","""Brian J Parker, MD""","Westside","""9499 W Charleston Blvd, Ste 200""","89117",36.1584261,-115.3023029,5,17,1,"Health & Medical;Doctors;Cosmetic Surgeons;Skin Care;Beauty & Spas;Medical Spas",1,1400
"8607","uB_5QmoHq5k064icicC_jw","""Maple Cleaners""","Southwest","""4750 Blue Diamond Rd""","89139",36.0342569412,-115.205323847,1.5,9,1,"Dry Cleaning & Laundry;Local Services;Laundry Services",0,1450
"8602","UAlyr8fXoKjmUXAYEMv4IA","""Van Heusen""","Southeast","""7400 Las Vegas Blvd S Ofc""","89123",36.0557341211,-115.168546545,4,6,1,"Shopping;Fashion",1,1395
"4238","GX9W1U-wsZPqWTgs1_-wRA","""Posaré Salon""","South Summerlin","""10965 Lavender Hill Dr, Space 100""","89135",36.1461376,-115.3340292,5,44,1,"Nail Salons;Hair Salons;Makeup Artists;Tanning;Beauty & Spas;Hair Stylists",1,1872.5
"8569","U4jgxAolsM7BPgrrKllnVA","""Cherry Lash""","Spring Valley","""5775 S Rainbow Blvd, Ste 100""","89118",36.0835615,-115.2431166,4,401,1,"Eyelash Service;Beauty & Spas",1,1100
"6977","peyCO1AcHk9RBMO_GgzoOA","""Steinberg Diagnostic Medical Imaging""","Downtown","""800 Shadow Ln""","89106",36.161268,-115.166052,2,15,1,"Diagnostic Services;Doctors;Health & Medical;Radiologists;Medical Centers;Diagnostic Imaging",1,1100
"4572","HUPu7z22k3KPfVWabcrfCA","""Llantera Flamingo""","Eastside","""4881 E Flamingo Rd""","89121",36.1146444,-115.0680373,1.5,6,1,"Automotive;Tires",1,1100
"5263","k1INAr34-slOv0LUiUJcSA","""24 Hours Laundromat""","Eastside","""3547 S Maryland Pkwy""","89169",36.125063,-115.137656,4,38,1,"Dry Cleaning & Laundry;Local Services;Laundry Services;Laundromat",1,1375
"3175","DPWg0B5-AQCC4SzjC16VyA","""Fossil Outlet""","Southeast","""7400 South Las Vegas Blvd., Ste 320, Las Vegas South Premium""","89123",36.0513905172,-115.169214753,4.5,15,1,"Watches;Leather Goods;Shopping;Outlet Stores;Accessories;Fashion",1,1395
"668","2fyRtO2NejFQ-JjEYq6_Dg","""Terrible Herbst""","Westside","""2461 S Buffalo Dr""","89117",36.144223,-115.2612527,3,4,1,"Food;Gas Stations;Oil Change Stations;Car Wash;Convenience Stores;Automotive",1,1400
"4806","INzLc1Y0JNQzIHjPH2Nbeg","""Fuzzy's Taco Shop""","Spring Valley","""7020 South Rainbow Blvd""","89118",36.0601819,-115.2420605,3.5,168,1,"Mexican;Salad;Tex-Mex;Restaurants;Sandwiches",1,1100
"6768","OqvDEyei-OiG--trw3X1iA","""Sears Outlet""","Northwest","""4854 W Lone Mountain Rd""","89130",36.2481490641,-115.208669813,3.5,46,1,"Outlet Stores;Mattresses;Shopping;Department Stores;Fashion;Appliances;Local Services;Children's Clothing;Appliances & Repair;Home & Garden",1,1330
"7938","sbQ4OZiK7dv6u6mpebiCTA","""Jackson Hewitt Tax Service""","Downtown","""901 S Rancho Dr""","89106",36.1603643,-115.172381,2,6,1,"Financial Services;Tax Services;Accountants;Professional Services",1,1100
"1331","6H3_JlbJhEoiju4AY1fQiw","""Leslie's Nail Spa""","Southwest","""8645 S Rainbow Blvd, Ste 140""","89139",36.0314010581,-115.243924611,4.5,106,1,"Eyelash Service;Nail Salons;Beauty & Spas;Day Spas",1,1450
"2774","CLAtqhAgqDnW5K-Pb7dwtA","""Urban Necessities""","Eastside","""3680 S Maryland Pkwy, Ste 128""","89169",36.1243223377,-115.134430233,4,89,1,"Shoe Stores;Accessories;Fashion;Department Stores;Shopping",1,1375
"9916","y8GNHYs2wNb5y5w1lRoBGQ","""Greater Las Vegas Dental""","Spring Valley","""8867 W Flamingo Rd, Ste 100""","89147",36.1138057,-115.2850146,5,3,1,"Cosmetic Dentists;Prosthodontists;Dentists;Health & Medical;General Dentistry",1,1300
"9913","y8d90Pt16Nip-B5UXWBP-w","""Yard House""","South Summerlin","""11011 W Charleston Blvd""","89135",36.1567959455,-115.334386826,4,803,1,"American (New);Beer;Wine & Spirits;Beer Bar;Wine Bars;Food;Bars;Cocktail Bars;Asian Fusion;Steakhouses;Nightlife;Restaurants;Vegetarian;American (Traditional);Seafood",1,1872.5
"7990","sIdY4CG-cJvNGkEFVoUZdQ","""US Bank""","Southwest","""7405 S Durango Dr""","89113",36.0536376337,-115.281105335,4,7,1,"Financial Services;Banks & Credit Unions",1,1250
"3829","FR6_ikTNUV0Fq7VYmIfeTg","""Mountain's Edge""","Southwest","""9275 S Buffalo Dr""","89178",36.019685,-115.2611527,4,7,1,"Real Estate;Contractors;Home Services;Real Estate Services",1,1450
"2892","cXlC_Spgx1gK3Cdz-BYY0Q","""Neurology Specialists""","Eastside","""2020 E Desert Inn Rd""","89169",36.1302002,-115.1240845,2,18,1,"Doctors;Health & Medical",1,1375
"6208","mxU-0nPmwBTFu8j6_MBJLg","""Quality Real Estate & Management""","Eastside","""2840 E Flamingo Rd""","89121",36.115663,-115.1119995,4,7,1,"Home Services;Property Management;Real Estate",1,1100
"358","0FwTYXU8VvqQiQ174xz5EQ","""Gem Optical""","Eastside","""3300 E Flamingo Rd""","89121",36.1164387,-115.1028268,3,10,1,"Eyewear & Opticians;Shopping",1,1100
"8985","VfFHPsPtTW4Mgx0eHDyJiQ","""Distill - A Local Bar""","Summerlin","""10820 W Charleston Blvd""","89135",36.1606854895,-115.331591073,3.5,315,1,"Italian;Breakfast & Brunch;Nightlife;Bars;Restaurants;Diners",1,1872.5
"6282","N832DmLicgaZFahNHIj7jQ","""Tradewind Property Management & Sales""","Northwest","""6350 W Cheyenne Ave""","89108",36.2176285,-115.2332759,1.5,21,1,"Home Services;Real Estate;Property Management;Real Estate Services",1,1095
"6400","nM9NwHXy3EadihjJTG2i5w","""Pancho's Vegan Tacos""","Eastside","""4865 S Pecos Rd, Ste 5""","89121",36.1007774746,-115.101814503,4.5,193,1,"Vegan;Mexican;Restaurants;Tacos",1,1100
"7639","rI4zNF74HbFqF6yqN3Z-8Q","""Rainbow Family Park""","Westside","""7151 W Oakey Blvd""","89117",36.151528,-115.2484373,4.5,17,1,"Active Life;Parks;Playgrounds",1,1400
"7466","QufEAldngu0ZoV8OfU4o8A","""Pure Foot & Spa""","Spring Valley","""6910 S Rainbow Blvd, Ste 105""","89118",36.0628066,-115.2414962,4,98,1,"Day Spas;Hair Removal;Skin Care;Beauty & Spas;Health & Medical;Cosmetics & Beauty Supply;Massage;Shopping;Reflexology;Waxing",1,1100
"755","2XFCE8Jzj9PKW-5yjiceWg","""Jeff Speakman Kenpo 5.0""","Spring Valley","""6315 S Rainbow Blvd, Ste 100""","89118",36.0737900138,-115.243143571,5,3,1,"Active Life;Martial Arts;Fitness & Instruction",1,1100
"9727","XmJ0tD_tQGn9ZM7kOiuKxQ","""Faith Lutheran Theatre Company""","South Summerlin","""2015 S Hualapai Way""","89117",36.15389,-115.316797,4,3,1,"Arts & Entertainment;Performing Arts",1,1400
"7678","Rlg52ndNmG7HuS-SgqADZQ","""Brian E Lee, MD""","Eastside","""4409 S Pecos""","89121",36.1092326,-115.1012053,3,6,1,"Internal Medicine;Doctors;Health & Medical",1,1100
"7752","rrC3S5-Xo1YHTuR1gcf8dQ","""Embassy Suites""","Eastside","""3600 Paradise Rd""","89169",36.1241756,-115.1548135,3,183,1,"Hotels;Hotels & Travel;Venues & Event Spaces;Event Planning & Services",1,1375
"4227","GWK1-3_rrQbxjgRpRj8VSw","""Vegas Auto Care""","Chinatown","""3530 S Jones Blvd""","89103",36.124909,-115.22396,4.5,15,1,"Automotive;Auto Repair",1,1225
"427","0RTYIoUN7rtnNSCo7uEdSg","""Dawn L Green, DDS""","Eastside","""3900 Paradise Rd""","89169",36.1188384,-115.1544802,5,12,1,"Dentists;General Dentistry;Health & Medical",1,1375
"2471","bodb6X-Bz0Ywzq8mJnbf6w","""Realty ONE Group""","Spring Valley","""8395 W Sunset Rd, Ste 190""","89113",36.0693455,-115.274233,4.5,11,1,"Home Services;Real Estate;Real Estate Agents;Real Estate Services",1,1250
"5468","KoqiR3YN3mhbyuUWYIhuIw","""T-Bird Lounge & Restaurant""","Spring Valley","""6560 W Warm Springs Rd""","89118",36.0565892,-115.2352479,4,49,1,"Sports Bars;American (Traditional);Restaurants;Nightlife;Bars;Diners",0,1100
"7670","RKqeb8I_xjQQcrdZjKQFVg","""2nd Amendment Gun Shop""","Northwest","""4570 N Rancho Dr""","89130",36.242944,-115.2349254,4,56,1,"Guns & Ammo;Home Services;Security Systems;Shopping",1,1330
"3162.1","DOXvYEkdacyfIYJCuT7oIg","""The Joint Chiropractic - Montecito Marketplace""","Centennial","""7120 N Durango, Ste H-170""","89149",36.2899757832,-115.285803875,4.5,37,1,"Chiropractors;Health & Medical",1,1350
"7072","Pnu3Mi5sYB3bHKhzryjG3w","""StorageOne""","Westside","""2990 S Durango Dr""","89117",36.135338,-115.277044,4.5,6,1,"Home Services;Local Services;Automotive;Movers;Self Storage;Truck Rental",0,1400
"4802","inRcEs2AbhpuBzipwP1x8g","""Absolute Dental""","Southwest","""7320 S Rainbow Blvd, Ste 103""","89139",36.0553574,-115.2414974,4,26,1,"Oral Surgeons;General Dentistry;Cosmetic Dentists;Dentists;Health & Medical",1,1450
"6769","oR12T7vCjaxsWBVWFUdJ-g","""Dollar Tree""","Eastside","""3830 E Flamingo Rd""","89121",36.11700078,-115.090238035,3,3,1,"Shopping",1,1100
"8033","SmNtpvQXDgPgZlxmpRVj0Q","""Modern Genesis Health and Fitness""","Eastside","""2585 E Flamingo Rd, Ste 4""","89121",36.1140158,-115.1154189,5,6,1,"Dance Studios;Fitness & Instruction;Trainers;Gyms;Active Life",1,1100
"7701","RMthEAmpgrLDJnR3zqSLOA","""Enterprise Rent-A-Car""","Spring Valley","""6770 Redwood St""","89118",36.065137,-115.236329,3.5,5,1,"Car Dealers;Hotels & Travel;Automotive;Car Rental",1,1100
"5723","lKH_cqeaeVpHdsO2dK58OA","""Smashburger""","Northwest","""5655 Centennial Center Blvd, Ste 170""","89149",36.2645451,-115.2574141,3.5,266,1,"Burgers;Restaurants",1,1350
"7722","ROoc_xavIA9es4G2KNsB7A","""Rancho Vista Apartments""","Chinatown","""3663 S Valley View""","89103",36.1237504,-115.1909201,1,8,1,"Real Estate;Apartments;Home Services",1,1225
"8477","TuPoWM1PZsVq0vjGqLJHMQ","""Silverado Smokes & Cigars""","Southeast","""430 E Silverado Ranch Blvd, Ste 120""","89123",36.0145842,-115.1540219,4.5,3,1,"Tobacco Shops;Shopping",0,1395
"10364","ZgPnRzWjQR5NtiauGBww7g","""Great Harvest Bread Company""","South Summerlin","""10180 W Tropicana Ave, Ste 131""","89147",36.1008766,-115.3147099,4,95,1,"Cafes;Sandwiches;Breakfast & Brunch;Bakeries;Restaurants;Food",1,1300
"2714","CFwIEDb06RlS7PJZRv1esw","""Danielle Hess - Berkshire Hathaway""","Westside","""7475 W Sahara Ave, Ste 100""","89117",36.1430293,-115.2549552,5,5,1,"Home Services;Real Estate;Real Estate Agents",1,1400
"5426","KjV_68oLLSpqR96VnV68tw","""Roberto's Taco Shop""","Southeast","""10430 Bermuda Rd, Ste 1""","89123",36.0003820004,-115.154377744,3,124,1,"Fast Food;Mexican;Restaurants",1,1395
"7600","rECgTdKelvefty5JIXHDbg","""McDonald's""","Spring Valley","""8635 Spring Mountain Rd""","89117",36.1257455,-115.2718422,2,46,1,"Restaurants;Burgers;Fast Food",1,1400
"8175","szRcXD8bV6m74PLDaIgBAg","""Aqua-Safe Unlimited""","Northwest","""3711 Thom Blvd""","89130",36.2258057363,-115.212206265,4,15,1,"Home Services;Hot Tub & Pool;Fences & Gates;Shopping;Childproofing;Contractors;Pool & Hot Tub Service;Home & Garden",1,1330
"7794","rubyBEGXLBLU_JAuEtKEuw","""The Dancing Dandelion Flower Shop""","Southwest","""8520 W Warm Springs Rd, Ste 102""","89113",36.055904,-115.277232,5,78,1,"Florists;Event Planning & Services;Flowers & Gifts;Financial Services;Shopping;Floral Designers",1,1250
"6819","OVTein0LZg3PNoEnckX0Bg","""The Coffee Bean & Tea Leaf""","The Lakes","""9091 W Sahara Ave, Ste 101""","89117",36.1438746512,-115.294879458,4,62,1,"Food;Restaurants;Coffee & Tea;Cafes",1,1400
"8756","upgjUq616Yz1IvAvysDLWA","""Ely's Restaurant""","Southeast","""2477 E Tropicana Ave""","89121",36.0988842331,-115.116382606,4,164,1,"Restaurants;Breakfast & Brunch;Diners;American (Traditional)",1,1100
"10019","YI08egmS9lWWB6N6MmrePw","""Teriyaki Madness""","Spring Valley","""8520 W Warm Springs Rd, Ste 102""","89148",36.0564145033,-115.278167848,4,176,1,"Japanese;Restaurants;Salad;Hawaiian;Asian Fusion",1,1475
"7415","QOTUYw__PQzm4BVUUdLSSA","""Diversity""","Southeast","""8505 S Eastern Ave""","89123",36.034614,-115.1191579,3.5,70,1,"Piercing;Tobacco Shops;Shopping;Tattoo;Beauty & Spas",1,1395
"8026","SLwhJmOFM-q2QBic061G9Q","""7-Eleven""","Southeast","""7291 Las Vegas Blvd S""","89119",36.0572362132,-115.173106939,3,13,1,"Automotive;Gas Stations;Grocery;Convenience Stores;Food",1,855
"262","-RiMCNsD7rsPPnNcv0Ls0A","""AAA One Stop Appliance Service""","Sunrise","""4488 Sunny Dunes Dr""","89121",36.1605800221,-115.052349865,2.5,3,1,"Home Services;Local Services;Contractors;Appliances & Repair",1,1100
"3343","EBeGJulxO1iIREtZ3bBrrw","""Light Images by Susan""","The Lakes","""Desert Inn And Fort Apache""","89147",36.1297834,-115.2969591,5,29,1,"Printing Services;Session Photography;Local Services;Photographers;Professional Services;Event Planning & Services;Event Photography",1,1300
"10374.1","zHHNbjg7Glc_fomaBdXPbQ","""Dollar Tree Store""","Centennial","""7030 N Durango Dr""","89149",36.2885856498,-115.28580279,3,18,1,"Discount Store;Shopping",1,1350
"6141","ms3GkOSpgmnappA12BwQbQ","""Nevada State Bank""","Centennial","""6505 N Buffalo Dr""","89131",36.2809611,-115.2667765,5,4,1,"Banks & Credit Unions;Financial Services;Mortgage Lenders;Business Financing",1,1450
"1661","8kbhfg1xtRO88h-Sa0kj_g","""Desert Nails""","Southwest","""7345 S Durango Dr""","89113",36.0540068384,-115.281254021,3,72,1,"Hair Removal;Waxing;Nail Salons;Beauty & Spas",1,1250
"4268","gZuFnm5sa2u6iQ70Quvsvg","""Heads Will Roll Mobile Beauty Salon""","Southwest","""4270 Blue Diamond Rd, Ste 106""","89139",36.0392743,-115.1983425,5,31,1,"Hair Salons;Hair Stylists;Men's Hair Salons;Nail Salons;Nail Technicians;Beauty & Spas;Makeup Artists",1,1450
"4166","GRiAXzGJLuohlN5P25Ig0Q","""Hair by Katie Coon""","Anthem","""9975 S Eastern Ave, Ste 126, Phenix Salon""","89183",36.0072952,-115.1151882,4.5,8,1,"Hair Salons;Hair Removal;Hair Extensions;Beauty & Spas;Hair Stylists",1,1300
"4611","hzdESAd29XmdQhTyuj1gJA","""Nathan's Famous""","The Strip","""3950 S Las Vegas Boulevard, Mandalay Bay""","89119",36.092492,-115.1762609,2.5,9,1,"Restaurants;Hot Dogs",1,855
"7369","QJv6nQixzSzfQsTyWLZPag","""Camp Fit Force""","South Summerlin","""2775 Desert Marigold Ln""","89138",36.141756,-115.32094,5,4,1,"Active Life;Trainers;Fitness & Instruction",1,1890
"8199","T2HmUkhTCE-0eEYEJZABoA","""Bakerink Tony MD""","Spring Valley","""4785 S Durango Dr""","89147",36.1023083,-115.2801108,4,3,1,"Health & Medical;Doctors",1,1300
"10094","YnG5L1v0P4Eh9M1kiUw9Hw","""Palm Medical Group""","Spring Valley","""9280 W Sunset Rd, Ste 306""","89148",36.0718093,-115.2948924,1,16,1,"Health & Medical;Doctors;Medical Centers",1,1475
"4255","GYkUIOxKs3sEJhkojc7arw","""The Coop""","Summerlin","""1925 Village Center Cir, Ste 150""","89134",36.1924878,-115.3035619,5,5,1,"Event Planning & Services;Home Services;Shared Office Spaces;Real Estate;Venues & Event Spaces",1,1550
"8997","vG1vX6vvyK6st5UWetPPeg","""Dotty's #1""","University","""1131 E Tropicana Ave""","89121",36.100861,-115.1380375,2,5,1,"Restaurants;Arts & Entertainment;Beer;Wine & Spirits;Breakfast & Brunch;Food;Casinos;Shopping;Tobacco Shops",1,1100
"6579","O7TvclfijCEY9Y44iiP6ag","""ZR Alterations&Cleaners""","Spring Valley","""6015 S Fort Apache Rd, Ste 180""","89148",36.0789362,-115.2985524,5,43,1,"Laundry Services;Sewing & Alterations;Dry Cleaning & Laundry;Dry Cleaning;Local Services",1,1475
"3629","F3oDNZGUJBIHHy4wQ5jRGw","""Dairy Queen""","Southwest","""7715 S Rainbow Blvd""","89113",36.0482275,-115.2436689,2,84,1,"Ice Cream & Frozen Yogurt;Restaurants;Fast Food;Desserts;Food",1,1250
"44.1","_ewxwEwJM-IYfIYnKpQOZw","""Mexicali Raspados""","Eastside","""4865 S Pecos Rd""","89121",36.1006883,-115.1010833,4.5,47,1,"Restaurants;Ice Cream & Frozen Yogurt;Shaved Ice;Hot Dogs;Food",1,1100
"3342","Eb7jJe-mQ8bEKma9_z9KRw","""Timothy P Reardon , DDS MS""","Southeast","""8490 S Eastern Ave, Ste A""","89123",36.035241,-115.117765,4.5,22,1,"Dentists;Health & Medical;Orthodontists",1,1395
"4644","I3sX8RkyXf53dCVzADs6hg","""Fred's Tavern""","Sunrise","""4425 Stewart Ave""","89110",36.1670439,-115.0801061,4.5,4,1,"Nightlife;Bars",1,1000
"4576","Hv76tfe3h7g60Q8nljjuvg","""Anna Delbarrio - Realestatelocity""","Westside","""2580 Montessouri St""","89117",36.1426159,-115.2468337,5,4,1,"Real Estate;Real Estate Services;Real Estate Agents;Property Management;Home Services",1,1400
"2366","bffIrgDzeZBZ9D3gr0Dwyg","""G Aveda Salon & Spa""","South Summerlin","""1825 Festival Plaza Dr, Ste 100""","89135",36.148976,-115.3334556,4,40,1,"Hair Stylists;Skin Care;Hair Salons;Nail Salons;Day Spas;Beauty & Spas",1,1872.5
"8086","srX-QX2wGvvRQroXASKfoQ","""Jennifer Glenn LMT""","Northwest","""3211 North Tenaya Way, Ste 200""","89129",36.2198202316,-115.252374034,5,8,1,"Beauty & Spas;Massage;Health & Medical;Massage Therapy",1,1300
"1591","8aMcMAHcVCjOexOkbQ610A","""Sally Beauty Supply""","Eastside","""4039 S Maryland Pkwy""","89119",36.1159406994,-115.139904198,2.5,17,1,"Cosmetics & Beauty Supply;Shopping;Beauty & Spas",1,855
"1643","8hZjiPzJIojA1k7_W4hELA","""Taco San Francisco""","Sunrise","""3965 Charleston Blvd""","89138",36.1584114889,-115.089242645,5,14,1,"Food Trucks;Mexican;Food;Restaurants",1,1890
"4794","ILPp2_e6_PcKsHgv2FkuKA","""Jiffy Smog""","Westside","""6985 W Sahara Ave, Ste 300""","89117",36.1437588675,-115.244378859,3,8,1,"Registration Services;Automotive;Smog Check Stations",1,1400
"6954","Pd2VQWFUkEVcYhAX6FtfXg","""The Fletcher Firm""","Spring Valley","""5510 S Fort Apache Rd""","89148",36.088679,-115.297351,5,5,1,"Professional Services;Criminal Defense Law;Employment Law;Lawyers;Personal Injury Law;Workers Compensation Law;DUI Law",1,1475
"3796","fneyavHbMIxddSOlbVznAg","""Hot Topic""","South Summerlin","""10975 Sage Park Dr""","89135",36.1484978946,-115.332751349,3.5,11,1,"Plus Size Fashion;Women's Clothing;Department Stores;Shopping;Men's Clothing;Accessories;Fashion",1,1872.5
"260","-r73AKwASZ0dk-XMrozixA","""Baja Auto Sales West""","Westside","""824 S Decatur Blv""","89107",36.1614379,-115.2060407,2.5,15,1,"Automotive;Car Dealers;Used Car Dealers;Auto Repair;Transmission Repair;Auto Detailing",1,1100
"10529","ZvqxRMd4lWkscs_QLQhhpg","""Dog Supplies Outlet""","Spring Valley","""6181 S Rainbow Blvd, Ste 101""","89118",36.0765456,-115.2432137,5,19,1,"Pets;Pet Stores",1,1100
"6193","MWsU8FYYmgjVB2lqd-i24w","""TheOfficeSquad""","Centennial","""7495 W Azure Dr, Ste 110""","89130",36.2744429,-115.259271,4.5,12,1,"Personal Assistants;Professional Services;Bookkeepers;Accountants",1,1330
"240","-O1zA2zZQRp-Ct8c8Mns5Q","""Da Vi Nails""","Eastside","""5198 Boulder Hwy""","89122",36.1085061,-115.0629453,4,9,1,"Beauty & Spas;Nail Salons",0,1195
"1980","AargSn8iNBTrjZuL5BrlnQ","""Lucky Brand""","South Summerlin","""1980 Festival Plaza Dr""","89135",36.1505803789,-115.333603218,3.5,5,1,"Women's Clothing;Accessories;Men's Clothing;Shopping;Fashion",1,1872.5
"9485","WUZRAEP8XfZeV1nJFiDZZg","""Cohen Medical Centers""","Chinatown","""3650 S Decatur Blvd, Unit 23""","89103",36.1235575,-115.2075378,5,5,1,"Medical Cannabis Referrals;Health & Medical;Medical Centers;Cannabis Clinics",1,1225
"479","10icc-6htIpVJmwGz7wnZw","""Canyon Vista Post-Acute""","Spring Valley","""6352 Medical Center St""","89148",36.0740141,-115.2920811,2,17,1,"Rehabilitation Center;Health & Medical;Occupational Therapy;Skilled Nursing;Physical Therapy;Speech Therapists",1,1475
"2422","Blgsyky_92txuwSBetwZow","""Haines & Krieger Attorneys At Law""","Southeast","""8985 S Eastern Ave, Ste 350""","89123",36.0260939,-115.1208423,3,12,1,"Legal Services;Professional Services;Lawyers;Bankruptcy Law",1,1395
"7930","SaT7Fl1QLFmnzCW6b5ySUg","""Healthcare Partners Nevada""","Spring Valley","""5575 S Durango Rd, Ste 103""","89113",36.0863988,-115.2792258,1.5,6,1,"Medical Centers;Health & Medical",1,1250
"277","-UHf5wUtcLKr90GgroWuqQ","""Shadow Rock Park""","Sunrise","""2650 Los Feliz St""","89156",36.2084693909,-115.014709473,3.5,8,1,"Active Life;Parks;Amateur Sports Teams",1,995
"1633","8FU0_5QbWvJSL9_bnbwqVA","""Sparkle Grill Cleaning""","Spring Valley","""8025 W Russell Rd, Apt 2053""","89113",36.0839884,-115.2677889,3.5,6,1,"Home Services;Appliances & Repair;Local Services;Appliances;Home & Garden;Home Cleaning;Shopping",1,1250
"2895","cxqW47z7TWaCNVO1ZWXQpw","""Domino's Pizza""","Spring Valley","""9435 W Tropicana Ave, Ste 104""","89147",36.0996457435,-115.29989986,3,44,1,"Pizza;Chicken Wings;Sandwiches;Restaurants",1,1300
"256","-QK041S1Clr0N4m3adwRpA","""Hottie Hair Salon & Extensions Store""","Westside","""7871 W Charleston Blvd, Ste 130""","89117",36.1586479,-115.2634866,4,122,1,"Hair Stylists;Hair Extensions;Hair Salons;Makeup Artists;Beauty & Spas",1,1400
"1637","8gjLd2ZwrujC3W1vlkoxEg","""Creative Kids of Las Vegas""","Northwest","""5001 Craig Rd""","89130",36.2382928,-115.2109611,3.5,13,1,"Education;Child Care & Day Care;Preschools;Elementary Schools;Local Services",1,1330
"1158","5lwy9Ohga0eQsMVU660prg","""Ally Listings""","Centennial","""6440 Sky Pointe Dr, Ste 140-466""","89131",36.279833,-115.2615955,1,12,1,"Real Estate Services;Home Services;Real Estate",1,1450
"2733","chU-VggYf4LpWqEMdbgisQ","""Kids' Club Indoor Playground""","Northwest","""5831 W Craig Rd, Ste 103""","89130",36.2375015,-115.2238155,4,90,1,"Playgrounds;Active Life;Party & Event Planning;Kids Activities;Event Planning & Services",1,1330
"8995","VfYjrvBqXDttErkUi_6_7w","""Shango Marijuana Dispensary - Las Vegas""","Eastside","""4380 Boulder Hwy""","89121",36.1247044,-115.0791478,3,25,1,"Cannabis Dispensaries;Herbal Shops;Shopping;Cannabis Clinics;Health & Medical;Medical Cannabis Referrals;Cannabis Tours",1,1100
"7402","qNa3Cx05uSTQV9FaDms-Cg","""Blow N Go Hairbar""","Westside","""9440 W Sahara Ave, Ste 140""","89117",36.1455632,-115.3006082,4,65,1,"Hair Salons;Beauty & Spas;Blow Dry/Out Services;Shopping;Makeup Artists;Barbers;Hair Stylists;Men's Hair Salons;Cosmetics & Beauty Supply",1,1400
"8997.1","vG1vX6vvyK6st5UWetPPeg","""Dotty's #1""","University","""1131 E Tropicana Ave""","89121",36.100861,-115.1380375,2,5,1,"Restaurants;Arts & Entertainment;Beer;Wine & Spirits;Breakfast & Brunch;Food;Casinos;Shopping;Tobacco Shops",1,1100
"1639","8gZ_rKYg7Uy2EIelv-WZ5A","""Sexy Nails""","Southeast","""3421 E Tropicana Ave""","89121",36.099502,-115.1003391,3.5,15,1,"Beauty & Spas;Nail Salons",1,1100
"8244","T9R3Iixq-UlrMT_YIauQkw","""NetCom Learning""","Eastside","""3900 Paradise Rd, Ste 259""","89169",36.1188384,-115.1544802,1.5,3,1,"Specialty Schools;Education",1,1375
"2613","C1QKUc9VOKkc0WyEUCKS4A","""Allstar Dental""","Sunrise","""737 N Nellis Blvd""","89110",36.1761191,-115.0626638,5,4,1,"Health & Medical;Endodontists;General Dentistry;Dentists",1,1000
"6527","nYzCr8fcJ2ci4aiB1-hB6w","""Rolling in Dough Cafe""","Westside","""7293 W Sahara Ave, Ste 4""","89117",36.1434756,-115.2513315,4,304,1,"Bakeries;Restaurants;Coffee & Tea;Desserts;Breakfast & Brunch;Cafes;Food",0,1400
"3928","G1iPhU3XUPhfG0_mwiyB9w","""A Ronnow Lawn Sprinkler""","Northwest","""5191 Tee Pee Ln""","89149",36.255258,-115.302233,4,12,1,"Home Services;Irrigation;Landscape Architects;Gardeners;Shopping;Farming Equipment;Farms;Arts & Entertainment;Tree Services",1,1350
"8066","SQ8Tkavc4TJj-2kanEDzLg","""Red Rock Pizza""","Summerlin","""8455 W Lake Mead Blvd""","89128",36.19787792,-115.280490277,3.5,148,1,"Chicken Wings;Italian;Restaurants;Pizza",1,1100
"5477.1","Kpkp-GrhL-yUHMOtg0deWA","""Terrible Herbst""","Eastside","""3375 E Flamingo Rd""","89121",36.1147753,-115.1012162,2,4,1,"Automotive;Gas Stations",1,1100
"5370","kEF7ubBHTRbYviW2XVtF8w","""UR Mailbox Business Center""","Southwest","""7835 S Rainbow Blvd, Ste 4""","89113",36.045795,-115.2441173,2.5,19,1,"Shipping Centers;Local Services",1,1250
"2072","AiwkoTWc1egLYauiZ3SC2A","""Dana Forte, DO - Forte Family Practice""","Northwest","""9010 W Cheyenne Ave""","89129",36.218884,-115.292938,2,138,1,"Health & Medical;Doctors;Family Practice;Pediatricians",1,1300
